code insee,ville,code postal,latitude,longitude,pays
47108,GAUJAC,47200,44.4962199558, 0.173898451147,FR
47114,GREZET CAVAGNAN,47250,44.4065628537, 0.0843609403433,FR
47123,LACAPELLE BIRON,47150,44.530509168, 0.81820267706,FR
47124,LACAUSSADE,47150,44.530509168, 0.81820267706,FR
47125,LACEPEDE,47360,44.3072742203, 0.542096401156,FR
47127,LAFITTE SUR LOT,47320,44.3563868406, 0.403122345242,FR
47129,LAGARRIGUE,47190,44.302646925, 0.368757601165,FR
47131,LAGUPIE,47180,44.53392476, 0.0738446304303,FR
47132,LALANDUSSE,47330,44.6508577785, 0.592392772922,FR
47134,LANNES,47170,44.0578455097, 0.199141887722,FR
47136,LAPERCHE,47800,44.5994650169, 0.378392455175,FR
47138,LAROQUE TIMBAUT,47340,44.3000005392, 0.742705393945,FR
47157,MARMANDE,47200,44.4962199558, 0.173898451147,FR
47158,MARMONT PACHAS,47220,44.0949043382, 0.692685242444,FR
47172,MONCAUT,47310,44.1399851082, 0.538495270953,FR
47174,MONCRABEAU,47600,44.1055283712, 0.389815997319,FR
47176,MONGAILLARD,47230,44.1923170438, 0.280502881227,FR
47177,MONHEURT,47160,44.2891390598, 0.260143174442,FR
47184,MONTAUT,47210,44.6267516583, 0.738433104132,FR
47198,PAILLOLES,47440,44.4570555688, 0.630745271337,FR
59281,HANTAY,59496,50.5368972316, 2.84563657471,FR
59282,HARDIFORT,59670,50.8083185635, 2.46483503328,FR
59283,HARGNIES,59138,50.2338166677, 3.85860343752,FR
59292,HAVELUY,59255,50.3532590231, 3.40316064365,FR
59293,HAVERSKERQUE,59660,50.6440201212, 2.61424433004,FR
59299,HEM,59510,50.6531377734, 3.19228219738,FR
59301,HERGNIES,59199,50.4740272864, 3.52059057701,FR
59310,HON HERGIES,59570,50.3076854397, 3.80843098031,FR
59313,HORDAIN,59111,50.2733776483, 3.31798741017,FR
59316,HOUPLIN ANCOISNE,59263,50.5700456203, 2.99396418059,FR
59317,HOUPLINES,59116,50.683583177, 2.92666181317,FR
59321,INCHY,59540,50.1250979725, 3.43223199835,FR
59324,JEUMONT,59460,50.2913684518, 4.10406647856,FR
59328,LAMBERSART,59130,50.6519499889, 3.02477528313,FR
59336,LECLUSE,59259,50.2769991269, 3.03143607671,FR
59337,LEDERZEELE,59143,50.8266931368, 2.25619459073,FR
59339,LEERS,59115,50.68149228, 3.23920791897,FR
59352,LINSELLES,59126,50.7357056476, 3.07372039494,FR
59360,LOOS,59120,50.6086965938, 3.02028654276,FR
59368,LA MADELEINE,59110,50.6547630947, 3.06953793949,FR
59369,MAING,59233,50.3038379836, 3.48904199641,FR
59370,MAIRIEUX,59600,50.3120023096, 3.98953050481,FR
59382,MARETZ,59238,50.0450304412, 3.42048694378,FR
59403,MILLONFOSSE,59178,50.4208694129, 3.3753580668,FR
59407,MONCHAUX SUR ECAILLON,59224,50.2929263496, 3.44612493476,FR
59409,MONCHECOURT,59234,50.2968410353, 3.19491530905,FR
59415,MONTRECOURT,59227,50.2500185431, 3.45009234347,FR
59419,MOUCHIN,59310,50.4756550668, 3.24690119502,FR
59421,MOUVAUX,59420,50.7041627546, 3.13760207242,FR
59425,NEUVILLE EN AVESNOIS,59218,50.188036681, 3.59383349158,FR
59430,NEUVILLY,59360,50.0869230183, 3.58161803685,FR
59437,NOYELLES LES SECLIN,59139,50.5828466691, 3.03623136309,FR
59454,OXELAERE,59670,50.8083185635, 2.46483503328,FR
59458,PERONNE EN MELANTOIS,59273,50.5659829271, 3.1352270312,FR
59497,RENESCURE,59173,50.7167343875, 2.40817332289,FR
59498,REUMONT,59980,50.0845778116, 3.46500822238,FR
59507,RONCHIN,59790,50.6048705857, 3.09209894113,FR
59512,ROUBAIX,59100,50.6882121889, 3.18169732773,FR
59521,SAILLY LEZ CAMBRAI,59554,50.1997132829, 3.19825969693,FR
59523,SAINGHIN EN MELANTOIS,59262,50.5877483285, 3.16330494676,FR
59527,ST ANDRE LEZ LILLE,59350,50.6605716565, 3.0470462263,FR
59528,ST AUBERT,59188,50.2124042637, 3.41180746227,FR
59529,ST AUBIN,59440,50.1317369611, 3.92319762263,FR
59530,ST AYBERT,59163,50.4613685751, 3.61604638041,FR
59548,ST WAAST,59570,50.3076854397, 3.80843098031,FR
59555,SARS POTERIES,59216,50.1687463201, 4.01936516486,FR
59563,SEMOUSIES,59440,50.1317369611, 3.92319762263,FR
59565,SEPMERIES,59269,50.2865936592, 3.53807571429,FR
59571,SOLESMES,59730,50.1806606643, 3.51245734771,FR
59577,STAPLE,59190,50.716080125, 2.53498842642,FR
59585,TEMPLEMARS,59175,50.5711630173, 3.06780468809,FR
59595,THUN ST MARTIN,59141,50.2278844933, 3.31468451895,FR
59602,TRESSIN,59152,50.6050937717, 3.2043944478,FR
59603,TRITH ST LEGER,59125,50.3306016516, 3.48702757261,FR
59604,TROISVILLES,59980,50.0845778116, 3.46500822238,FR
59608,VENDEGIES SUR ECAILLON,59213,50.2475337981, 3.52978047064,FR
59610,VERCHAIN MAUGRE,59227,50.2500185431, 3.45009234347,FR
59615,VIEUX BERQUIN,59232,50.6936253004, 2.62004483657,FR
59616,VIEUX CONDE,59690,50.4733555541, 3.56593655083,FR
59620,VILLERS AU TERTRE,59234,50.2968410353, 3.19491530905,FR
59625,VILLERS PLOUICH,59231,50.065671657, 3.13135649355,FR
59627,VILLERS SIRE NICOLE,59600,50.3120023096, 3.98953050481,FR
59633,WALLERS EN FAGNE,59132,50.0748231353, 4.13810260699,FR
59655,WEMAERS CAPPEL,59670,50.8083185635, 2.46483503328,FR
59657,WEST CAPPEL,59380,50.9638309272, 2.43403587067,FR
59662,WINNEZEELE,59670,50.8083185635, 2.46483503328,FR
59665,WYLDER,59380,50.9638309272, 2.43403587067,FR
59666,ZEGERSCAPPEL,59470,50.8771639883, 2.42740619864,FR
59667,ZERMEZEELE,59670,50.8083185635, 2.46483503328,FR
60002,ABBECOURT,60430,49.3440863782, 2.15878982649,FR
60005,ACY EN MULTIEN,60620,49.1331052887, 2.95794757109,FR
60011,AMY,60310,49.6133988825, 2.85955425081,FR
60015,ANGY,60250,49.3233722877, 2.32362880315,FR
60019,ANTHEUIL PORTES,60162,49.4989023316, 2.74608596543,FR
60036,AVRIGNY,60190,49.4441474919, 2.63402054798,FR
60037,BABOEUF,60400,49.570596222, 3.03778174468,FR
60043,BAILLY,60170,49.4914347292, 2.97702281469,FR
60050,BAZICOURT,60700,49.3126437844, 2.60059059773,FR
60052,BEAUGIES SOUS BOIS,60640,49.6645543182, 3.0328474827,FR
60054,BEAUMONT LES NONAINS,60390,49.3553181632, 2.00571499045,FR
60058,BEAUVOIR,60120,49.635051878, 2.30289549748,FR
60065,BERTHECOURT,60370,49.3538659848, 2.25221191124,FR
60066,BETHANCOURT EN VALOIS,60129,49.2970523686, 2.864136269,FR
60070,BIENVILLE,60280,49.4313650855, 2.80849357717,FR
60074,BLAINCOURT LES PRECY,60460,49.2147031001, 2.35428386438,FR
60076,BLARGIES,60220,49.6701380861, 1.7732703631,FR
60077,BLICOURT,60860,49.5467911244, 2.02913194071,FR
60078,BLINCOURT,60190,49.4441474919, 2.63402054798,FR
60079,BOISSY FRESNOY,60440,49.1416287858, 2.83287708561,FR
60090,BOUCONVILLERS,60240,49.2430055349, 1.88749117657,FR
60092,BOULLARRE,60620,49.1331052887, 2.95794757109,FR
60095,BOURY EN VEXIN,60240,49.2430055349, 1.88749117657,FR
60100,BRASSEUSE,60810,49.242567617, 2.68745664915,FR
60104,BRETEUIL,60120,49.635051878, 2.30289549748,FR
60115,BULLES,60130,49.4932409346, 2.41854119778,FR
60119,CAMBRONNE LES RIBECOURT,60170,49.4914347292, 2.97702281469,FR
60125,CANLY,60680,49.3855713236, 2.69284171004,FR
60126,CANNECTANCOURT,60310,49.6133988825, 2.85955425081,FR
60129,CARLEPONT,60170,49.4914347292, 2.97702281469,FR
60137,CERNOY,60190,49.4441474919, 2.63402054798,FR
8240,JUSTINE HERBIGNY,8270,49.6013662608, 4.45102282302,FR
8247,LANDRICHAMPS,8600,50.1133571937, 4.82014456381,FR
8234,INAUMONT,8300,49.4890710736, 4.33770775217,FR
8216,HAUDRECY,8090,49.7814512769, 4.65888775481,FR
8233,IMECOURT,8240,49.4367865299, 4.95899557171,FR
8242,LAIFOUR,8800,49.898909719, 4.79046954849,FR
8259,LONGWE,8400,49.3759788124, 4.68476998487,FR
8260,LONNY,8150,49.8122244724, 4.52545242673,FR
8256,LIRY,8400,49.3759788124, 4.68476998487,FR
8421,SIGNY MONTLIBERT,8370,49.5990875721, 5.27880368483,FR
8454,TOULIGNY,8430,49.640530091, 4.63694395788,FR
8444,TETAIGNE,8110,49.6541821872, 5.19219003172,FR
8433,SUZANNE,8130,49.4948997956, 4.58771124171,FR
8431,SUGNY,8400,49.3759788124, 4.68476998487,FR
8440,TARZY,8380,49.91319612, 4.30466764624,FR
8432,SURY,8090,49.7814512769, 4.65888775481,FR
8378,ST CLEMENT A ARNES,8310,49.3635077627, 4.43297841227,FR
8354,RAUCOURT ET FLABA,8450,49.6051172684, 4.92625814673,FR
8374,LA SABOTTERIE,8130,49.4948997956, 4.58771124171,FR
8377,ST AIGNAN,8350,49.6865527767, 4.88064716793,FR
8392,ST MOREL,8400,49.3759788124, 4.68476998487,FR
8367,ROCROI,8230,49.9157903394, 4.51147538743,FR
8363,REVIN,8500,49.9165828539, 4.66313545428,FR
8331,NOYERS PONT MAUGIS,8350,49.6865527767, 4.88064716793,FR
8322,NEUVILLE LES THIS,8090,49.7814512769, 4.65888775481,FR
8327,NOUVION SUR MEUSE,8160,49.6516847115, 4.77872166277,FR
8352,RAILLICOURT,8430,49.640530091, 4.63694395788,FR
8341,POIX TERRON,8430,49.640530091, 4.63694395788,FR
8353,RANCENNES,8600,50.1133571937, 4.82014456381,FR
8338,PAUVRES,8310,49.3635077627, 4.43297841227,FR
8348,PUISEUX,8270,49.6013662608, 4.45102282302,FR
8332,OCHES,8240,49.4367865299, 4.95899557171,FR
8206,HAM LES MOINES,8090,49.7814512769, 4.65888775481,FR
8199,LA GRANDVILLE,8700,49.8150344171, 4.80706022542,FR
8202,GUE D HOSSUS,8230,49.9157903394, 4.51147538743,FR
8170,FLEIGNEUX,8200,49.736070844, 4.95877999805,FR
8171,FLEVILLE,8250,49.3052152829, 4.87924744188,FR
8186,GERMONT,8240,49.4367865299, 4.95899557171,FR
8194,GLAIRE,8200,49.736070844, 4.95877999805,FR
8184,FROMY,8370,49.5990875721, 5.27880368483,FR
8185,FUMAY,8170,49.9974542935, 4.7285296063,FR
8319,NEUVILLE LEZ BEAULIEU,8380,49.91319612, 4.30466764624,FR
8287,MENIL LEPINOIS,8310,49.3635077627, 4.43297841227,FR
8284,LES MAZURES,8500,49.9165828539, 4.66313545428,FR
8302,MONTHERME,8800,49.898909719, 4.79046954849,FR
8272,MARANWEZ,8460,49.7134288186, 4.4616721559,FR
8283,MAZERNY,8430,49.640530091, 4.63694395788,FR
8288,MESMONT,8270,49.6013662608, 4.45102282302,FR
8310,MOURON,8250,49.3052152829, 4.87924744188,FR
8271,MANRE,8400,49.3759788124, 4.68476998487,FR
8273,MARBY,8260,49.8443145713, 4.39580518668,FR
8455,TOURCELLES CHAUMONT,8400,49.3759788124, 4.68476998487,FR
8475,VILLERS CERNAY,8140,49.7027985967, 5.05389161183,FR
8468,VAUX VILLAINE,8150,49.8122244724, 4.52545242673,FR
8456,TOURNAVAUX,8800,49.898909719, 4.79046954849,FR
9061,LES BORDES SUR ARIZE,9350,43.1379383387, 1.3126654208,FR
9070,LES CABANNES,9310,42.7095817459, 1.66641931204,FR
9071,CADARCET,9240,43.0066758951, 1.4205570849,FR
9101,COUSSA,9120,43.0413486613, 1.62931324426,FR
9076,CANTE,9700,43.2096334802, 1.59552646997,FR
9128,GAJAN,9190,43.0227616635, 1.12327682273,FR
9120,FABAS,9230,43.097912883, 1.14262799526,FR
9114,ERP,9200,42.9618731428, 1.1680404037,FR
9292,SENTENAC DE SEROU,9240,43.0066758951, 1.4205570849,FR
9307,TAURIGNAN CASTET,9160,43.0402483269, 1.04449509042,FR
9299,SOUEIX ROGALLE,9140,42.7992501708, 1.2327189582,FR
9315,TREMOULET,9700,43.2096334802, 1.59552646997,FR
9331,LE VERNET,9700,43.2096334802, 1.59552646997,FR
9314,TOURTROL,9500,43.0872280591, 1.85370925426,FR
9324,VARILHES,9120,43.0413486613, 1.62931324426,FR
9309,TEILHET,9500,43.0872280591, 1.85370925426,FR
9304,SUZAN,9240,43.0066758951, 1.4205570849,FR
9139,L HOSPITALET PRES L ANDORRE,9390,42.5954552828, 1.77758509923,FR
9143,ILLIER ET LARAMADE,9220,42.7223238727, 1.48359397931,FR
9183,MAUVEZIN DE PRAT,9160,43.0402483269, 1.04449509042,FR
9188,MERCUS GARRABET,9400,42.8458484074, 1.57117119842,FR
9157,LAROQUE D OLMES,9600,42.9966813157, 1.86782868426,FR
9174,LOUBIERES,9000,42.9514815414, 1.58076108382,FR
9162,LERCOUL,9220,42.7223238727, 1.48359397931,FR
9171,LORDAT,9250,42.7695518986, 1.76637760482,FR
9129,GALEY,9800,42.8802373016, 0.976010210218,FR
9137,GUDAS,9120,43.0413486613, 1.62931324426,FR
9263,ST JEAN DU CASTILLONNAIS,9800,42.8802373016, 0.976010210218,FR
9266,ST JULIEN DE GRAS CAPOU,9500,43.0872280591, 1.85370925426,FR
9276,ST VICTOR ROUZAUD,9100,43.1247584786, 1.6039578252,FR
9289,LORP SENTARAILLE,9190,43.0227616635, 1.12327682273,FR
9239,QUERIGUT,9460,42.7000204282, 2.06311416847,FR
9287,SENCONAC,9250,42.7695518986, 1.76637760482,FR
9242,RAISSAC,9300,42.8998630058, 1.82670565712,FR
47189,MONTIGNAC TOUPINERIE,47350,44.5399074197, 0.305282987207,FR
47195,NERAC,47600,44.1055283712, 0.389815997319,FR
47197,NOMDIEU,47600,44.1055283712, 0.389815997319,FR
47206,PINEL HAUTERIVE,47380,44.4800576934, 0.508511955035,FR
47208,POMPOGNE,47420,44.190114172, 0.0302523935969,FR
47211,POUDENAS,47170,44.0578455097, 0.199141887722,FR
47214,PUCH D AGENAIS,47160,44.2891390598, 0.260143174442,FR
47215,PUJOLS,47300,44.4077673219, 0.711996693355,FR
47222,LA REUNION,47700,44.2984772037, 0.076626543263,FR
47227,RUFFIAC,47700,44.2984772037, 0.076626543263,FR
47229,ST ASTIER,47120,44.6787040938, 0.232542665376,FR
47230,ST AUBIN,47150,44.530509168, 0.81820267706,FR
47238,STE COLOMBE EN BRUILHOIS,47310,44.1399851082, 0.538495270953,FR
47260,ST MAURIN,47270,44.1899408479, 0.817384486687,FR
47262,ST NICOLAS DE LA BALERME,47220,44.0949043382, 0.692685242444,FR
47267,ST PIERRE DE BUZET,47160,44.2891390598, 0.260143174442,FR
47273,ST ROBERT,47340,44.3000005392, 0.742705393945,FR
47276,ST SARDOS,47360,44.3072742203, 0.542096401156,FR
47279,ST SIXTE,47220,44.0949043382, 0.692685242444,FR
47281,ST URCISSE,47270,44.1899408479, 0.817384486687,FR
47285,SAMAZAN,47250,44.4065628537, 0.0843609403433,FR
47286,SAUMEJAN,47420,44.190114172, 0.0302523935969,FR
47287,SAUMONT,47600,44.1055283712, 0.389815997319,FR
47288,SAUVAGNAS,47340,44.3000005392, 0.742705393945,FR
47291,LA SAUVETAT SUR LEDE,47150,44.530509168, 0.81820267706,FR
47297,SEMBAS,47360,44.3072742203, 0.542096401156,FR
47302,SOS,47170,44.0578455097, 0.199141887722,FR
47303,SOUMENSAC,47120,44.6787040938, 0.232542665376,FR
47306,LE TEMPLE SUR LOT,47110,44.383733234, 0.585627133864,FR
47311,TOURLIAC,47210,44.6267516583, 0.738433104132,FR
47315,TRENTELS,47140,44.3849440918, 0.844250854266,FR
47320,VILLEFRANCHE DU QUEYRAN,47160,44.2891390598, 0.260143174442,FR
47323,VILLENEUVE SUR LOT,47300,44.4077673219, 0.711996693355,FR
47326,VIRAZEIL,47200,44.4962199558, 0.173898451147,FR
48007,ARZENC D APCHER,48310,44.7970712517, 3.12612873999,FR
48015,PIED DE BORNE,48800,44.4744037088, 3.906783441,FR
48020,BASSURELS,48400,44.2653689577, 3.61246385495,FR
48023,BELVEZET,48170,44.6436577464, 3.68047058212,FR
48027,LE BLEYMARD,48190,44.4946985771, 3.71510703535,FR
48029,LE BORN,48000,44.5167083556, 3.51736145419,FR
48039,CHANAC,48230,44.4596098281, 3.3408753793,FR
48044,CHAUCHAILLES,48310,44.7970712517, 3.12612873999,FR
48047,LA CHAZE DE PEYRE,48130,44.6979669437, 3.26876016092,FR
48053,CUBIERES,48190,44.4946985771, 3.71510703535,FR
48054,CUBIERETTES,48190,44.4946985771, 3.71510703535,FR
48072,GREZES,48100,44.5866860441, 3.24770669701,FR
48075,ISPAGNAC,48320,44.3839235672, 3.52688734054,FR
48081,LANUEJOLS,48000,44.5167083556, 3.51736145419,FR
48085,LAVAL DU TARN,48500,44.3691464127, 3.23194733105,FR
48086,LUC,48250,44.58724186, 3.85437402799,FR
48087,MALBOUZON,48270,44.7073469646, 3.13057049845,FR
48092,MARVEJOLS,48100,44.5866860441, 3.24770669701,FR
48095,MENDE,48000,44.5167083556, 3.51736145419,FR
48097,MOISSAC VALLEE FRANCAISE,48110,44.1928198213, 3.72930713182,FR
48117,POURCHARESSES,48800,44.4744037088, 3.906783441,FR
48122,QUEZAC,48320,44.3839235672, 3.52688734054,FR
48132,ST ALBAN SUR LIMAGNOLE,48120,44.8002915136, 3.42996631483,FR
48141,MAS ST CHELY,48210,44.3288695962, 3.39194126982,FR
48149,STE EULALIE,48120,44.8002915136, 3.42996631483,FR
48150,ST FLOUR DE MERCOIRE,48300,44.6949172347, 3.79841314883,FR
48157,STE HELENE,48190,44.4946985771, 3.71510703535,FR
48158,ST HILAIRE DE LAVIT,48160,44.2409475687, 3.90246721272,FR
48169,ST LEGER DU MALZIEU,48140,44.8984064959, 3.35583127197,FR
48171,ST MARTIN DE LANSUSCLE,48110,44.1928198213, 3.72930713182,FR
48173,ST MICHEL DE DEZE,48160,44.2409475687, 3.90246721272,FR
48181,ST SATURNIN,48500,44.3691464127, 3.23194733105,FR
48183,ST SAUVEUR DE PEYRE,48130,44.6979669437, 3.26876016092,FR
48187,LES SALCES,48100,44.5866860441, 3.24770669701,FR
48188,SERVERETTE,48700,44.6860773912, 3.45618967995,FR
49018,BAUGE EN ANJOU,49150,47.5402607075, -0.0974658784366,FR
49021,BEAUFORT EN ANJOU,49250,47.4313983805, -0.244193438131,FR
49028,BEHUARD,49170,47.4198682182, -0.744180002026,FR
49036,BOUILLE MENARD,49520,47.7119047225, -1.00078562613,FR
49047,BRIGNE,49700,47.2078633163, -0.289977588534,FR
49048,BRIOLLAY,49125,47.6143418722, -0.475891019587,FR
49051,BRISSARTHE,49330,47.6948404038, -0.538945863919,FR
49057,CERNUSSON,49310,47.1669501795, -0.609299799039,FR
49061,CHALLAIN LA POTHERIE,49440,47.5742354301, -1.03309048428,FR
49063,CHALONNES SUR LOIRE,49290,47.3431019383, -0.806177214608,FR
49064,CHAMBELLAY,49220,47.6290283416, -0.733017824354,FR
49065,CHAMPIGNE,49330,47.6948404038, -0.538945863919,FR
49067,CHENILLE CHAMPTEUSSE,49220,47.6290283416, -0.733017824354,FR
49088,CHAZE HENRY,49420,47.7331911068, -1.15116787208,FR
80789,VERMANDOVILLERS,80320,49.8236869472, 2.82486732688,FR
80793,VIGNACOURT,80650,50.0085699512, 2.18663552993,FR
80794,VILLECOURT,80190,49.7735190405, 2.91598423819,FR
80797,VILLERS AUX ERABLES,80110,49.7772381899, 2.50585913264,FR
80798,VILLERS BOCAGE,80260,49.9960804891, 2.34345425854,FR
80799,VILLERS BRETONNEUX,80800,49.9016470659, 2.53555403839,FR
80800,VILLERS CAMPSART,80140,49.9469630616, 1.753960976,FR
80801,VILLERS CARBONNEL,80200,49.9092274559, 2.93799194086,FR
80803,VILLERS LES ROYE,80700,49.7015900422, 2.77539756139,FR
80805,VILLERS TOURNELLE,80500,49.6644065445, 2.59300207796,FR
80809,VISMES,80140,49.9469630616, 1.753960976,FR
80810,VITZ SUR AUTHIE,80150,50.2392104009, 1.91827271095,FR
80819,WARGNIES,80670,50.0646181987, 2.22461051282,FR
80827,WOINCOURT,80520,50.0605501817, 1.51862547548,FR
81003,ALBAN,81250,43.8730410539, 2.47494660719,FR
81004,ALBI,81000,43.9256363558, 2.14727658204,FR
81009,AMARENS,81170,44.0807353424, 1.93361594933,FR
81011,AMBRES,81500,43.6942803788, 1.80373784495,FR
81013,ANDOUQUE,81350,44.0038056886, 2.27743366688,FR
1002,L ABERGEMENT DE VAREY,1640,46.0337779297, 5.42151732468,FR
1023,ASNIERES SUR SAONE,1570,46.3545794503, 4.88868114295,FR
1031,BELLIGNAT,1100,46.2468792013, 5.65226081977,FR
1019,ARMIX,1510,45.8480243468, 5.61949053703,FR
7274,ST MAURICE EN CHALENCON,7190,44.8207349363, 4.47908015633,FR
7283,ST PIERRE LA ROCHE,7400,44.5767272135, 4.6363152024,FR
7280,ST PAUL LE JEUNE,7460,44.343480855, 4.20658690309,FR
7297,ST SYLVESTRE,7440,44.944716427, 4.72650218637,FR
7275,ST MELANY,7260,44.5251874265, 4.14554132522,FR
7321,THORRENC,7340,45.2924764647, 4.74577611197,FR
7312,SECHERAS,7610,45.1098494748, 4.78303209156,FR
7291,ST REMEZE,7700,44.3798626853, 4.56010045336,FR
7314,SILHAC,7240,44.8957469778, 4.61507184197,FR
8019,LES GRANDES ARMOISES,8390,49.5311407275, 4.82165471787,FR
7349,LA VOULTE SUR RHONE,7800,44.8259981925, 4.75183452042,FR
7341,VILLENEUVE DE BERG,7170,44.577154025, 4.48966279879,FR
7324,TOURNON SUR RHONE,7300,45.0569336345, 4.77874081855,FR
7332,VALVIGNERES,7400,44.5767272135, 4.6363152024,FR
8021,ARNICOURT,8300,49.4890710736, 4.33770775217,FR
7344,VINZIEUX,7340,45.2924764647, 4.74577611197,FR
8016,AOUSTE,8290,49.7819854475, 4.29783858253,FR
7328,VAGNAS,7150,44.389065445, 4.39839654491,FR
7122,LACHAPELLE SOUS AUBENAS,7200,44.6052917167, 4.40219441628,FR
7144,LOUBARESSE,7110,44.5628974599, 4.2173201674,FR
7158,MEZILHAC,7530,44.7656875019, 4.35207431402,FR
7172,PEAUGRES,7340,45.2924764647, 4.74577611197,FR
7199,ROSIERES,7260,44.5251874265, 4.14554132522,FR
7174,PEYRAUD,7340,45.2924764647, 4.74577611197,FR
7133,LARNAS,7220,44.4661661995, 4.63717966246,FR
7152,MAUVES,7300,45.0569336345, 4.77874081855,FR
7171,PAYZAC,7230,44.4641163394, 4.18572827248,FR
8105,CHARLEVILLE MEZIERES,8000,49.7589748085, 4.71308364849,FR
8143,DOUMELY BEGNY,8220,49.6447010155, 4.20764091673,FR
8101,LA CHAPELLE,8200,49.736070844, 4.95877999805,FR
8130,CONTREUVE,8400,49.3759788124, 4.68476998487,FR
8103,CHARBOGNE,8130,49.4948997956, 4.58771124171,FR
8139,DEVILLE,8800,49.898909719, 4.79046954849,FR
8141,DOMMERY,8460,49.7134288186, 4.4616721559,FR
8122,CHOOZ,8600,50.1133571937, 4.82014456381,FR
8144,DOUX,8300,49.4890710736, 4.33770775217,FR
8057,BELLEVILLE ET CHATILLON SUR BAR,8240,49.4367865299, 4.95899557171,FR
8046,BANOGNE RECOUVRANCE,8220,49.6447010155, 4.20764091673,FR
8042,BALAIVES ET BUTZ,8160,49.6516847115, 4.77872166277,FR
8049,BAR LES BUZANCY,8240,49.4367865299, 4.95899557171,FR
8053,BAZEILLES,8140,49.7027985967, 5.05389161183,FR
8032,AUSSONCE,8310,49.3635077627, 4.43297841227,FR
8038,AVANCON,8300,49.4890710736, 4.33770775217,FR
8058,BELVAL,8090,49.7814512769, 4.65888775481,FR
8024,ASFELD,8190,49.4739708484, 4.1206932066,FR
8031,AURE,8400,49.3759788124, 4.68476998487,FR
8059,BELVAL BOIS DES DAMES,8240,49.4367865299, 4.95899557171,FR
8073,BOSSUS LES RUMIGNY,8290,49.7819854475, 4.29783858253,FR
8069,BLANCHEFOSSE ET BAY,8290,49.7819854475, 4.29783858253,FR
8085,BRIEULLES SUR BAR,8240,49.4367865299, 4.95899557171,FR
8080,BOUVELLEMONT,8430,49.640530091, 4.63694395788,FR
8061,LA BERLIERE,8240,49.4367865299, 4.95899557171,FR
8086,BRIQUENAY,8240,49.4367865299, 4.95899557171,FR
8065,BIEVRES,8370,49.5990875721, 5.27880368483,FR
8087,BROGNON,8380,49.91319612, 4.30466764624,FR
8092,CAUROY,8310,49.3635077627, 4.43297841227,FR
8175,FOISCHES,8600,50.1133571937, 4.82014456381,FR
8164,FALAISE,8400,49.3759788124, 4.68476998487,FR
8176,FOSSE,8240,49.4367865299, 4.95899557171,FR
8166,FEPIN,8170,49.9974542935, 4.7285296063,FR
7266,STE MARGUERITE LAFIGERE,7140,44.4499905153, 4.07415395181,FR
7232,ST ETIENNE DE LUGDARES,7590,44.6410728179, 3.97092994419,FR
7255,ST JULIEN EN ST ALBAN,7000,44.7437970576, 4.56542753724,FR
7269,ST MARTIN DE VALAMAS,7310,44.9172375396, 4.28592405174,FR
7242,ST GINEIS EN COIRON,7580,44.6199071388, 4.55702885367,FR
7251,ST JOSEPH DES BANCS,7530,44.7656875019, 4.35207431402,FR
7249,ST JEURE D ANDAURE,7320,45.0373045758, 4.40809753225,FR
7239,ST GENEST LACHAMP,7190,44.8207349363, 4.47908015633,FR
7241,ST GERMAIN,7170,44.577154025, 4.48966279879,FR
7069,COLOMBIER LE VIEUX,7410,45.0785518852, 4.63820208149,FR
7068,COLOMBIER LE JEUNE,7270,44.9912786695, 4.60999260675,FR
47199,PARDAILLAN,47120,44.6787040938, 0.232542665376,FR
47205,PINDERES,47700,44.2984772037, 0.076626543263,FR
47207,POMPIEY,47230,44.1923170438, 0.280502881227,FR
47209,PONT DU CASSE,47480,44.2442520518, 0.685511945238,FR
47210,PORT STE MARIE,47130,44.2354000817, 0.42312133119,FR
47212,POUSSIGNAC,47700,44.2984772037, 0.076626543263,FR
47216,PUYMICLAN,47350,44.5399074197, 0.305282987207,FR
47224,ROMESTAING,47250,44.4065628537, 0.0843609403433,FR
47236,STE COLOMBE DE DURAS,47120,44.6787040938, 0.232542665376,FR
47247,ST JEAN DE DURAS,47120,44.6787040938, 0.232542665376,FR
47258,STE MAURE DE PEYRIAC,47170,44.0578455097, 0.199141887722,FR
47271,ST PIERRE SUR DROPT,47120,44.6787040938, 0.232542665376,FR
47278,ST SERNIN,47120,44.6787040938, 0.232542665376,FR
47283,ST VITE,47500,44.5448210477, 0.973499530614,FR
47292,SAUVETERRE LA LEMANCE,47500,44.5448210477, 0.973499530614,FR
47310,TONNEINS,47400,44.4196424813, 0.319074824961,FR
47314,TREMONS,47140,44.3849440918, 0.844250854266,FR
47317,VERTEUIL D AGENAIS,47260,44.4350547547, 0.456381629274,FR
47319,VILLEBRAMAR,47380,44.4800576934, 0.508511955035,FR
47328,ST GEORGES,47370,44.4072774794, 0.980770701463,FR
48004,ALTIER,48800,44.4744037088, 3.906783441,FR
48005,ANTRENAS,48100,44.5866860441, 3.24770669701,FR
48009,AUMONT AUBRAC,48130,44.6979669437, 3.26876016092,FR
48012,LES MONTS VERTS,48200,44.8172105635, 3.26915609563,FR
48016,BALSIEGES,48000,44.5167083556, 3.51736145419,FR
48018,BARJAC,48000,44.5167083556, 3.51736145419,FR
48019,BARRE DES CEVENNES,48400,44.2653689577, 3.61246385495,FR
48021,LA BASTIDE PUYLAURENT,48250,44.58724186, 3.85437402799,FR
48031,BRION,48310,44.7970712517, 3.12612873999,FR
